aadb,1=嗷嗷待哺
txud,1=贪小失大
txue,1=通讯社
txvf,1=推心置腹
txvg,1=通行证
txwd,1=天下无敌
txwg,1=天下为公
txwh,1=天下乌鸦一般黑
txwm,1=童心未泯
txwu,1=天下无双
txww,1=铜臭味
txwx,1=天下无不散之筵席
txxi,1=同性相斥
txxk,1=挑衅性
txxl,1=同心协力
txxw,1=天下兴亡
txyr,1=谈笑有鸿儒
txyv,1=他乡遇故知
txzo,1=天蝎座
txzr,1=谈笑自若
tybh,1=头也不回
tyby,1=天有不测风云
tyci,1=同义词
tycl,1=太阳从西边出来
tydd,1=天摇地动
tydl,1=体育锻炼
tyei,1=脱颖而出
tyfg,1=田园风光
tyge,1=同一个
tygh,1=同业公会
tygn,1=特异功能
tygr,1=体育馆
tyhj,1=天涯海角
tyhv,1=头一回
tyih,1=体育场
tyjc,1=添油加醋
tyjh,1=土洋结合
tyjk,1=添衣加裤
tyjw,1=腾云驾雾
tyjy,1=桃园结义
tymx,1=头晕目眩
tymy,1=甜言蜜语
tyng,1=太阳能
typd,1=糖衣炮弹
tyqb,1=徒有其表
tyqm,1=徒有其名
tyrl,1=天涯若比邻
tytw,1=吞云吐雾
tyuj,1=同一时间
tyuq,1=同一时期
tywf,1=天衣无缝
tywj,1=童言无忌
tywu,1=退一万步说
tyxi,1=太阳系
tyxk,1=椭圆形
tyxm,1=徒有虚名
tyxr,1=天要下雨，娘要嫁人
tyxt,1=太阳穴
tyxw,1=跳跃性思维
tyxy,1=天要下雨
tyyi,1=投影仪
tyys,1=挺有意思
tyzi,1=同音字
tzhl,1=投资回报率
tzjx,1=天子脚下
tznu,1=天作孽犹可恕
tzqc,1=天纵其才
tzrh,1=天灾人祸
tzvh,1=天作之合
tzwf,1=贪赃枉法
tzyh,1=投资银行
uawz,1=少安毋躁
ubbx,1=誓不罢休
ubby,1=十八般武艺
ubcm,1=恕不从命
ubdc,1=收不到
ubde,1=舍不得
ubdk,1=说不定
ubdl,1=山崩地裂
ubdq,1=生不带来，死不带去
ubff,1=少部分
ubfg,1=恕不奉告
ubfp,1=恕不奉陪
ubfu,1=生不逢时
ubgb,1=事倍功半
ubgf,1=食不果腹
ubgj,1=事不关己
ubgq,1=说不过去
ubgs,1=事不过三
ubgu,1=少不更事
ubgw,1=食不甘味
ubgx,1=善罢甘休
ubhj,1=睡不好觉
ubik,1=说不出口
ubil,1=说不出来
ubiu,1=说不出
ubjd,1=深不见底
ubjn,1=胜不骄，败不馁
ubjs,1=十八九岁
ubju,1=少不经事
ubka,1=社保卡
ubkc,1=深不可测
ubkd,1=势不可挡
ubld,1=傻不愣登
uble,1=上班了
ublj,1=傻不拉叽
ubll,1=势不两立
ubln,1=受不了
ublq,1=神兵利器
ublu,1=稍不留神
ublv,1=树碑立传
ubml,1=身败名裂
ubnm,1=上半年
ubnu,1=寿比南山
ubqi,1=说不清楚
ubqk,1=说不清
ubqm,1=舍本求末
ubqu,1=上不去
ubqy,1=深表歉意
ubrs,1=生不如死
ubsr,1=士别三日
ubsv,1=十八岁
ubtd,1=双胞胎
ubtq,1=深表同情
ubua,1=傻不傻
ubui,1=时不时
ubuj,1=手不释卷
ubul,1=说不上来
ubum,1=失败是成功之母
ubuu,1=数不胜数
ubux,1=实报实销
ubvc,1=睡不着
ubvd,1=谁不知道
ubvj,1=神不知鬼不觉
ubvm,1=舍本逐末
ubvt,1=上不着天
ubvv,1=山不转水转
ubvy,1=说不准
ubwd,1=时不我待
ubwj,1=说不完
ubwy,1=时不我与
ubxh,1=谁不喜欢
ubxk,1=睡不醒
ubxm,1=实不相瞒
ubxy,1=食不下咽
ubye,1=上半夜
ubyh,1=深表遗憾
ubyi,1=事不宜迟
ubyj,1=身不由己
ubys,1=恕不远送
ubyt,1=生搬硬套
ubyy,1=是不一样
ubzi,1=使绊子
ubzl,1=时不再来
ucaw,1=恃才傲物
ucbl,1=深藏不露
uccd,1=说曹操曹操到
ucfy,1=神采飞扬
ucgf,1=诗词歌赋
uchj,1=生存环境
ucjv,1=上层建筑
uclh,1=舌灿莲花
uclv,1=生存率
ucpb,1=收藏品
ucvd,1=生财之道
ucvj,1=身残志坚
ucxt,1=上蹿下跳
ucyd,1=生财有道
ucyl,1=生存压力
ucyx,1=受此影响
ucyy,1=神采奕奕
udbi,1=手到病除
udbt,1=说的比唱的好听
uddh,1=手动挡
uddi,1=说到底
uddv,1=说得对
uddx,1=说东道西
udfu,1=士大夫
udfw,1=水电费
udgq,1=说得过去
udgv,1=失道寡助
udhs,1=树倒猢狲散
udji,1=生旦净末丑
udjp,1=圣诞节
udju,1=水电局
udjx,1=声东击西
udkl,1=圣诞快乐
udle,1=上当了
udln,1=受得了
udlr,1=圣诞老人
udlt,1=事到临头
udmb,1=圣多美和普林西比
udnj,1=蜀道难
udnt,1=蜀道难，难于上青天
udqf,1=适得其反
udqi,1=水到渠成
udql,1=手到擒来
udqu,1=舐犊情深
udrf,1=十多人
udrj,1=事到如今
udrx,1=世道人心
udti,1=识大体
udts,1=手电筒
udtt,1=上得厅堂
uduc,1=是对是错
udug,1=山东省
uduh,1=上刀山，下火海
udui,1=水滴石穿
udup,1=上当受骗
uduu,1=胜读十年书
udux,1=时断时续
udvc,1=数得着
udvf,1=树大招风
udvj,1=闪电战
udwp,1=硕大无朋
udwz,1=数典忘祖
udxi,1=世代相传
udxk,1=煽动性
udxx,1=生动形象
udyb,1=伤敌一千，自损八百
udyg,1=圣地亚哥
udyu,1=书到用时方恨少
udzd,1=说到做到
udzj,1=生当作人杰
udzy,1=师道尊严
uebh,1=食而不化
uebj,1=视而不见
uebl,1=疏而不漏
uebu,1=十恶不赦
ueby,1=少儿不宜
uefd,1=失而复得
ueff,1=十二分
uefm,1=善恶分明
uepd,1=生而平等
uess,1=十二三岁
uesv,1=十二岁
uevv,1=生而知之
ueyf,1=十二月份
ueyn,1=生儿育女
ueyt,1=十二月
ufbg,1=是福不是祸，是祸躲不过
ufbs,1=伤风败俗
ufdh,1=煽风点火
ufdx,1=师范大学
uffm,1=赏罚分明
ufhb,1=是非黑白
ufjd,1=杀伐决断
ufjj,1=删繁就简
ufjw,1=上房揭瓦
ufkx,1=煞费苦心
ufqh,1=适逢其会
ufqv,1=是非曲直
ufrx,1=世风日下
ufvd,1=是非之地
ufvg,1=身份证
ufvr,1=身负重任
ufvw,1=深孚众望
ufvy,1=十分之一
ufxx,1=师范学校
ufyx,1=收发由心
ugbh,1=食古不化
ugby,1=深更半夜
ugdg,1=闪光灯
ugdw,1=施工单位
ugeg,1=善贾而沽
ugfc,1=升官发财
ughj,1=睡个好觉
ughy,1=山高皇帝远
ugjc,1=硕果仅存
ugjg,1=说干就干
ugjq,1=时过境迁
ugll,1=硕果累累
uglx,1=瘦骨嶙峋
ugmc,1=神鬼莫测
ugmt,1=视功名如粪土
ugmw,1=说个没完
ugqx,1=双管齐下
ugtz,1=摔跟头
ugud,1=时高时低
uguj,1=上个世纪
ugus,1=水光山色
ugvv,1=收官之战
uhbr,1=水火不相容
uhby,1=尸横遍野
uhdc,1=说话带刺
uhdx,1=上海大学
uhdy,1=疏忽大意
uhgp,1=摄魂勾魄
uhjd,1=上海交大
uhjj,1=身怀绝技
uhlj,1=身怀六甲
uhlp,1=失魂落魄
uhmb,1=生花妙笔
uhnf,1=时和年丰
uhqj,1=神乎其技
uhux,1=上海师范大学
uhvr,1=水浒传
uhvy,1=社会主义
uhwq,1=水火无情
uhws,1=山呼万岁
uhxj,1=社会学家
uibq,1=伤春悲秋
uibz,1=生辰八字
uiej,1=恃宠而骄
uigm,1=神出鬼没
uihl,1=山川河流
uijy,1=省吃俭用
uiqh,1=势成骑虎
uiul,1=山重水复疑无路
uiwm,1=师出无名
uiyy,1=事出有因
ujar,1=生机盎然
ujbb,1=生机勃勃
ujbh,1=沙家浜
ujbk,1=神经病
ujbr,1=时间不等人
ujbv,1=身经百战
ujby,1=手脚并用
ujbz,1=时间不早
ujcq,1=事急从权
ujcs,1=圣基茨和尼维斯
ujdg,1=少见多怪
ujdt,1=伤筋动骨一百天
ujdv,1=世界大战
ujgj,1=世界冠军
ujgk,1=杀鸡给猴看
ujgm,1=神经过敏
ujgr,1=世界观
ujgy,1=双节棍
ujhb,1=双剑合璧
ujhh,1=杀鸡骇猴
ujhp,1=世界和平
ujht,1=数九寒天
ujil,1=时间长了
ujiv,1=实践出真知
ujjh,1=杀鸡儆猴
ujji,1=深居简出
ujjl,1=世界纪录
ujjp,1=时间紧迫
ujjr,1=舍己救人
ujke,1=神经科
ujku,1=数据库
ujld,1=势均力敌
ujmn,1=释迦牟尼
ujmo,1=世纪末
ujmr,1=世界末日
ujms,1=神机妙算
ujmu,1=神经末梢
ujpb,1=生机蓬勃
ujql,1=杀鸡取卵
ujqy,1=舍近求远
ujry,1=善解人意
ujsv,1=十九岁
ujur,1=神经衰弱
ujvi,1=十进制
ujvm,1=实践证明
ujvt,1=市井之徒
ujvu,1=食君之禄，忠君之事
ujwj,1=世界屋脊
ujwr,1=舍己为人
ujwt,1=实际问题
ujxd,1=实际行动
ujxh,1=杀鸡吓猴
ujyd,1=杀鸡焉用牛刀
ujyk,1=手疾眼快
ukbn,1=时刻表
ukev,1=适可而止
ukfr,1=矢口否认
ukjl,1=首开纪录
uklq,1=顺口溜
ukrp,1=守口如瓶
ukrr,1=是可忍，孰不可忍
ukun,1=受苦受难
ukyr,1=社科院
ukzv,1=水可载舟
ulbj,1=始料不及
ulbs,1=生老病死
ulbx,1=十里八乡
uldj,1=手榴弹
ulex,1=顺流而下
ulgj,1=失落感
ulhh,1=生龙活虎
ulhi,1=说来话长
uliv,1=顺理成章
uljv,1=十六进制
uljw,1=神龙见首不见尾
ullk,1=水灵灵
ullq,1=水里来火里去
ullu,1=湿漉漉
ulmh,1=耍流氓
ulnj,1=上了年纪
ulqj,1=身临其境
ulqs,1=十六七岁
ulqx,1=石榴裙下
ulsb,1=生离死别
ulsi,1=少林寺
ulsv,1=十六岁
ultt,1=生灵涂炭
ulty,1=水来土掩
ultz,1=水龙头
ului,1=水落石出
uluq,1=说来说去
ulur,1=时冷时热
ulvb,1=神来之笔
ulvq,1=始乱终弃
ulvt,1=少来这一套
ulvu,1=擅离职守
ulwi,1=顺利完成
ulwj,1=始料未及
ulxt,1=生理学
ulxy,1=圣卢西亚
ulyi,1=生拉硬扯
ulyu,1=生理盐水
ulyv,1=时来运转
ulyx,1=试了一下
ulzi,1=上了贼船
ulzl,1=是骡子是马，拉出来溜溜
ulzm,1=是骡子是马
umbx,1=生命不息
umcg,1=鼠目寸光
umdv,1=声名大振
umdy,1=善莫大焉
umgj,1=神秘感
umhc,1=书名号
umhu,1=山盟海誓
umjl,1=手忙脚乱
umjn,1=双面胶
umli,1=生命力
umlj,1=声名狼藉
umln,1=圣马力诺
ummf,1=十面埋伏
umqi,1=生闷气
umqq,1=声名鹊起
umrx,1=收买人心
umtc,1=水蜜桃
umul,1=熟门熟路
umum,1=双目失明
umuu,1=说明书
umux,1=山明水秀
umvf,1=生米煮成熟饭
umvi,1=实名制
umvx,1=盛名之下
umxm,1=生命线
umxx,1=神秘兮兮
umyb,1=声名远播
umyd,1=拭目以待
umyl,1=深谋远虑
umyr,1=守门员
umyy,1=声名远扬
umzf,1=生米做成熟饭
umzi,1=数目字
unbl,1=少年不努力
uncm,1=恕难从命
undv,1=少年得志
unet,1=少年儿童
ungs,1=少年宫
unhb,1=山南海北
unhi,1=十年寒窗
unhx,1=十年河东，十年河西
unjb,1=伤脑筋
unjw,1=十拿九稳
unjx,1=神农架
unjy,1=十年九不遇
unli,1=少年老成
unmj,1=十年磨一剑
unpi,1=说你胖你就喘
unpu,1=十年怕井绳
unrr,1=十年如一日
untq,1=上年同期
unun,1=少男少女
unuq,1=熟能生巧
unur,1=十年树木，百年树人
unwg,1=孰能无过
unxn,1=善男信女
upjx,1=双拼加形
upmm,1=水平面
upqi,1=适配器
uptj,1=石破天惊
upxl,1=顺坡下驴
upxm,1=水平线
upzi,1=屎盆子
upzo,1=水瓶座
uqbb,1=生气勃勃
uqbc,1=受气包
uqbm,1=声情并茂
uqbq,1=上气不接下气
uqbs,1=十七八岁
uqfr,1=蜀犬吠日
uqhx,1=神气活现
uqhy,1=诗情画意
uqkd,1=盛情款待
uqle,1=失去了
uqlr,1=盛气凌人
uqlv,1=身强力壮
uqnm,1=数千年
uqnq,1=盛情难却
uqnu,1=双拳难敌四手
uqqu,1=神清气爽
uqrc,1=尚且如此
uqsv,1=十七岁
uqtt,1=杀气腾腾
uqtv,1=身强体壮
uquj,1=山穷水尽
uqul,1=山青水绿
uqum,1=十全十美
uqux,1=山清水秀
uquz,1=神气十足
uqwy,1=水清无鱼
uqxd,1=上情下达
uqxm,1=双曲线
uqxt,1=声气相通
uqyv,1=首屈一指
uqzr,1=顺其自然
uqzw,1=胜券在握
urbf,1=霜染白发
urbx,1=杀人不见血
urby,1=杀人不眨眼
urcj,1=视如草芥
urfa,1=输入法
urfh,1=杀人放火
urgs,1=深入骨髓
urhv,1=声如洪钟
urhx,1=深入虎穴
uril,1=双人床
urim,1=杀人偿命
uriq,1=杀人偿命，欠债还钱
urji,1=视如己出
urjm,1=双刃剑
urjr,1=水乳交融
urjv,1=世人皆知
urkl,1=生日快乐
urki,1=视如寇仇
urlx,1=潸然泪下
urmk,1=杀人灭口
urpv,1=势如破竹
urqi,1=深入浅出
urrm,1=杀人如麻
urrx,1=深入人心
urry,1=手如柔荑
urso,1=收容所
urvb,1=视如珍宝
urvt,1=受人之托
urwd,1=视若无睹
urxu,1=杀人凶手
urxv,1=深入细致
uryb,1=授人以柄
uryh,1=杀人越货
uryk,1=胜任愉快
uryy,1=授人以鱼
urzj,1=山人自有妙计
usbd,1=殊死搏斗
usbm,1=生死不明
usbv,1=生死不知
uscw,1=生死存亡
usdd,1=瘦死的骆驼比马大
usdm,1=十三点
usds,1=说三道四
usgt,1=生死关头
ushh,1=神思恍惚
usjl,1=声色俱厉
usld,1=瘦死骆驼比马大
uslj,1=声嘶力竭
usqm,1=声色犬马
usrg,1=视死如归
usss,1=十三四岁
ussv,1=十四岁
usuf,1=双宿双飞
usug,1=水色山光
usul,1=深思熟虑
usvj,1=生死之交
usvv,1=生死之战
uswb,1=生死未卜
usws,1=十四五岁
usxy,1=生死相依
usyg,1=生死与共
usym,1=生死有命
uszr,1=神色自若
utab,1=沙特阿拉伯
utbf,1=水土不服
utex,1=视同儿戏
utff,1=身体发肤
utgd,1=神通广大
uthb,1=生吞活剥
uthj,1=生态环境
uthl,1=伤天害理
utjk,1=身体健康
utle,1=伤透了
utlm,1=识途老马
utlr,1=视同路人
utlu,1=水土流失
utlx,1=身体力行
utmg,1=顺藤摸瓜
utph,1=生态平衡
uttg,1=殊途同归
utuh,1=势同水火
utvb,1=率土之滨
utwl,1=上天无路
utwm,1=上天无路，入地无门
utxj,1=水天相接
utxk,1=试探性
utxt,1=生态系统
utyh,1=晒太阳
utyl,1=世态炎凉
utyr,1=顺天应人
utys,1=水天一色
uubq,1=授受不亲
uubr,1=伸手不打笑脸人
uubv,1=伸手不见五指
uubx,1=生生不息
uuby,1=实属不易
uudb,1=束手待毙
uudd,1=神神叨叨
uudq,1=生杀大权
uudu,1=审时度势
uued,1=顺时而动
uuew,1=顺势而为
uuey,1=说说而已
uuff,1=舒舒服服
uufg,1=闪闪发光
uuhd,1=声势浩大
uuid,1=设身处地
uuik,1=说时迟，那时快
uuir,1=杀身成仁
uuix,1=嗜杀成性
uujk,1=十室九空
uujm,1=杀手锏
uujq,1=束手就擒
uukk,1=时时刻刻
uuld,1=首鼠两端
uulv,1=收视率
uuml,1=深山密林
uumz,1=少数民族
uunl,1=世事难料
uuqc,1=闪烁其词
uuqh,1=深受其害
uuql,1=烧杀抢掠
uuqu,1=实事求是
uuqy,1=顺手牵羊
uurn,1=上山容易下山难
uurq,1=顺水人情
uurr,1=盛衰荣辱
uury,1=守身如玉
uutv,1=顺水推舟
uuub,1=事实胜于雄辩
uuuj,1=束手束脚
uuvf,1=顺时针
uuvg,1=甩手掌柜
uuvm,1=事实证明
uuvq,1=首善之区
uuwc,1=束手无策
uuwi,1=世事无常
uuwj,1=识时务者为俊杰
uuwn,1=实属无奈
uuws,1=舍生忘死
uuwy,1=伤势未愈
uuxh,1=尸山血海
uuxw,1=硕士学位
uuxz,1=莘莘学子
uuyd,1=生杀予夺
uuyn,1=世上已千年
uuyw,1=蛇鼠一窝
uuzh,1=说实在话
uuzo,1=射手座
uuzx,1=时势造英雄
uuzz,1=实实在在
uvbj,1=十之八九
uvbl,1=善者不来
uvbq,1=神志不清
uvbx,1=始终不懈
uvby,1=矢志不渝
uvdt,1=守株待兔
uvdy,1=深宅大院
uvfb,1=上阵父子兵
uvfr,1=山中方一日
uvgg,1=束之高阁
uvhl,1=失之毫厘
uvhw,1=山珍海味
uvig,1=水涨船高
uvjg,1=市直机关
uvji,1=始终坚持
uvjr,1=时至今日
uvlx,1=十指连心
uvly,1=水中捞月
uvqg,1=生殖器官
uvqr,1=舌战群儒
uvqy,1=水至清则无鱼
uvrs,1=逝者如斯
uvry,1=始终如一
uvsy,1=收之桑榆
uvtl,1=上知天文，下知地理
uvtz,1=手指头
uvuc,1=适者生存
uvui,1=深圳市
uvuj,1=是真是假
uvvq,1=寿终正寝
uvwd,1=说着玩的
uvwh,1=山中无老虎
uvwk,1=胜者为王败者寇
uvxt,1=生殖系统
uvyd,1=是这样的
uvyf,1=绳之以法
uvyk,1=受之有愧
uwbl,1=十万八千里
uwch,1=商务舱
uwct,1=手无寸铁
uwcv,1=伤亡惨重
uwcy,1=身无彩凤双飞翼
uwdl,1=尚无定论
uwdv,1=声威大震
uwdx,1=生物多样性
uwfl,1=手无缚鸡之力
uwfw,1=身无分文
uwgi,1=生物工程
uwhj,1=十万火急
uwii,1=身无长处
uwiw,1=身无长物
uwju,1=税务局
uwjx,1=事无巨细
uwjz,1=说文解字
uwld,1=耍无赖
uwlm,1=食物链
uwls,1=十五六岁
uwmo,1=视网膜
uwpw,1=上无片瓦
uwql,1=史无前例
uwqr,1=生物圈
uwqu,1=舍我其谁
uwsc,1=尸位素餐
uwso,1=事务所
uwss,1=圣文森特和格林纳丁斯
uwsv,1=十五岁
uwti,1=啥问题
uwtj,1=深恶痛绝
uwty,1=世外桃源
uwue,1=杀无赦
uwuj,1=市委书记
uwuu,1=十位数
uwvs,1=士为知己者死
uwvw,1=身外之物
uwvy,1=恕我直言
uwwd,1=爽歪歪
uwwh,1=水汪汪
uwxv,1=守望相助
uwxy,1=首尾相应
uwyu,1=山外有山
uwzd,1=手舞足蹈
uxba,1=双下巴
uxbf,1=烧香拜佛
uxbj,1=手下败将
uxbt,1=水泄不通
uxby,1=深信不疑
uxdv,1=少先队
uxdy,1=少先队员
uxfw,1=手续费
uxhx,1=说瞎话
uxiu,1=甚嚣尘上
uxjc,1=身心交瘁
uxjp,1=身心俱疲
uxjx,1=数学家
uxlq,1=手下留情
uxlu,1=赏心乐事
uxly,1=身陷囹圄
uxmd,1=书香门第
uxpu,1=上下铺
uxqi,1=实习期
uxqn,1=十项全能
uxqu,1=上下其手
uxqv,1=深陷其中
uxub,1=手心手背
uxug,1=陕西省
uxuy,1=实心实意
uxuz,1=身先士卒
uxvg,1=身陷桎梏
uxvi,1=受限制
uxwb,1=瞬息万变
uxwc,1=少小无猜
uxwf,1=上下文
uxwm,1=歃血为盟
uxwn,1=上下五千年
uxwt,1=世袭罔替
uxxk,1=时效性
uxxx,1=上行下效
uxyh,1=水性杨花
uxyj,1=伤心欲绝
uxyl,1=升学压力
uxym,1=赏心悦目
uxyu,1=受限于
uxyx,1=上下一心
uxzy,1=上下左右
uybe,1=说一不二
uybj,1=十有八九
uybq,1=拾遗补阙
uybv,1=食欲不振
uydx,1=石油大学
uyef,1=食言而肥
uyeg,1=铩羽而归
uyes,1=十一二岁
uyff,1=十月份
uyfh,1=扇阴风，点鬼火
uyfi,1=甚于防川
uyfq,1=受益匪浅
uyfu,1=时有发生
uyfw,1=适用范围
uyge,1=是一个
uygi,1=深有感触
uyhc,1=双引号
uyiy,1=师夷长技以制夷
uyjb,1=杀一儆百
uyji,1=收音机
uyjn,1=事因经过始知难
uyjp,1=商业街
uyju,1=煞有介事
uyjv,1=树欲静而风不止
uyld,1=受益良多
uylv,1=失业率
uylx,1=上有老下有小
uypi,1=双眼皮
uyqg,1=数易其稿
uyqj,1=数以千计
uyqw,1=说一千道一万
uysi,1=啥意思
uyss,1=生于斯长于斯
uysv,1=十一岁
uytd,1=收银台
uytg,1=深有同感
uyth,1=深有体会
uytq,1=寿与天齐
uytt,1=手眼通天
uytu,1=示意图
uytx,1=神游太虚
uyue,1=数一数二
uyug,1=说一声
uyul,1=孰优孰劣
uyuo,1=说一说
uyuw,1=时有时无
uyux,1=时隐时现
uyuy,1=世易时移
uyvc,1=事已至此
uyvn,1=善游者溺
uyvs,1=是一种
uywj,1=数以万计
uywr,1=深以为然
uyww,1=是因为
uyxd,1=水银泻地
uyxg,1=实言相告
uyxk,1=商业性
uyxs,1=睡眼惺忪
uyxx,1=试一下
uyyf,1=十一月份
uyyg,1=术业有专攻
uyyh,1=商业银行
uyyl,1=山雨欲来风满楼
uyyr,1=收银员
uyyt,1=十一月
uyyu,1=施以援手
uyyw,1=事与愿违
uyzo,1=双鱼座
uyzx,1=始于足下
uzbd,1=势在必得
uzbf,1=数罪并罚
uzbx,1=势在必行
uzdk,1=狮子大开口
uzff,1=身在福中不知福
uzjt,1=十字街头
uzjz,1=说走就走
uzpz,1=耍嘴皮子
uzrw,1=事在人为
uzug,1=实在是高
uzvq,1=手足之情
uzwc,1=手足无措
uzwl,1=少走弯路
uzyv,1=始作俑者
uzzo,1=双子座
vaaj,1=治安案件
vbba,1=皱巴巴
vbbb,1=治标不治本
vbbq,1=止步不前
vbbx,1=朝不保夕
vbdb,1=找不到北
vbdc,1=找不到
vbgj,1=周边国家
vbgo,1=只不过
vbgw,1=转不过弯
vbhc,1=准备好
vbhl,1=准备好了
vbjp,1=猪八戒
vbjr,1=治病救人
vbju,1=这不就是
vble,1=准备了
vbmm,1=招兵买马
vbqy,1=正本清源
vbsn,1=中饱私囊
vbsy,1=追本溯源
vbub,1=针砭时弊
vbui,1=这不是
vbum,1=丈八蛇矛
vbvc,1=找不着
vbvd,1=知不知道
vbvi,1=支不支持
vbvt,1=照搬照套
vbvy,1=准不准
vbwu,1=转败为胜
vbwx,1=转悲为喜
vbxk,1=照本宣科
vbyc,1=止步于此
vbyh,1=振臂一呼
vbyu,1=诈败佯输
vbzc,1=志不在此
vbzi,1=这辈子
vcbg,1=知错必改
vcig,1=斩草除根
vcjb,1=招财进宝
vcjg,1=知错就改
vcku,1=注册会计师
vcma,1=注册码
vcng,1=知错能改
vcul,1=真材实料
vcux,1=真才实学
vcyj,1=只此一家
vczb,1=注册资本
vczj,1=注册资金
vdbi,1=债多不愁
vdbv,1=战斗不止
vdcu,1=志大才疏
vddd,1=种豆得豆
vddx,1=重点大学
vdfw,1=正当防卫
vdfx,1=抓大放小
vdgm,1=正大光明
vdhl,1=直捣黄龙
vdhx,1=这段话
vdir,1=长大成人
vdjc,1=张灯结彩
vdjd,1=真的假的
vdjt,1=斩钉截铁
vdju,1=指点江山
vdjv,1=重大进展
vdle,1=找到了
vdli,1=战斗力
vdma,1=知道吗
vdmj,1=指点迷津
vdnm,1=正当年
vdrq,1=煮豆燃萁
vdsu,1=重大损失
vdtp,1=重大突破
vdui,1=这倒是
vduj,1=重大事件
vdwt,1=重大问题
vdxk,1=针对性
vdxz,1=直到现在
vdyh,1=渣打银行
vdyj,1=睁大眼睛
vdym,1=志得意满
vdyt,1=值得一提
vdyu,1=这倒也是
vdyx,1=重大影响
vdyy,1=值得拥有
vdzr,1=镇定自若
vdzy,1=重大作用
vebj,1=正儿八经
vebq,1=卓尔不群
vehn,1=丈二和尚摸不着头脑
vehu,1=丈二和尚
vens,1=抓耳挠腮
vetb,1=知恩图报
veyl,1=震耳欲聋
vfby,1=遮风避雨
vfdm,1=争分夺秒
vfdx,1=政法大学
vfdy,1=遮风挡雨
vfgg,1=政府工作报告
vfgy,1=追风赶月
vfic,1=争风吃醋
vfjg,1=政府机关
vfmu,1=装疯卖傻
vfru,1=执法如山
vfrx,1=振奋人心
vfxd,1=针锋相对
vfxv,1=朝发夕至
vfym,1=枝繁叶茂
vfzy,1=照方子抓药
vgab,1=治国安邦
vgam,1=治国安民
vgbq,1=珠光宝气
vgbr,1=猪狗不如
vgdd,1=枕戈待旦
vgdg,1=种瓜得瓜
vgdu,1=这个倒是
vggz,1=直勾勾
vgjd,1=追根究底
vgld,1=张冠李戴
vgll,1=诸葛亮
vgqy,1=趾高气扬
vgrc,1=正该如此
vgrm,1=中国人民
vgrx,1=中国人民大学
vgsy,1=追根溯源
vgtl,1=转过头来
vgtq,1=转过头去
vguh,1=这个时候
vguj,1=震古烁今
vgul,1=转过身来
vguq,1=转过身去
vgvd,1=知根知底
vgvf,1=中国政府
vgvy,1=至关重要
vgwt,1=这个问题
vgwx,1=中国文学
vgxg,1=朝过夕改
vgxu,1=众寡悬殊
vgyd,1=忠肝义胆
vgyh,1=中国银行
vgyz,1=这个样子
vgzi,1=这个字
vhbh,1=专横跋扈
vhbs,1=这还不算
vhmg,1=中华民国
vhmj,1=追悔莫及
vhmz,1=中华民族
vhqm,1=直呼其名
vhrc,1=沾花惹草
vhrd,1=指挥若定
vhrg,1=中华人民共和国
vhrm,1=中华人民
vhrx,1=震撼人心
vhud,1=这话说的
vhvy,1=之乎者也
vhwy,1=正合我意
vhxu,1=朝花夕拾
vhzy,1=中和作用
vibv,1=忠臣不事二主
vigf,1=展翅高飞
vihi,1=朱唇皓齿
vijj,1=中产阶级
viju,1=终成眷属
vild,1=舟车劳顿
vilv,1=支持率
viql,1=咫尺千里
vity,1=咫尺天涯
viyd,1=张弛有度
viyf,1=筑巢引凤
vjbb,1=正经八百
vjbl,1=真金不怕火炼
vjbv,1=招架不住
vjby,1=真金白银
vjdx,1=浙江大学
vjge,1=芝加哥
vjhx,1=这句话
vjjv,1=捉襟见肘
vjld,1=直截了当
vjll,1=中坚力量
vjlx,1=煮酒论英雄
vjmm,1=炸酱面
vjnb,1=真假难辨
vjnm,1=这几年
vjnp,1=招降纳叛
vjqz,1=证据确凿
vjsv,1=珠江三角洲
vjtm,1=这几天
vjuj,1=斩尽杀绝
vjum,1=只见树木
vjvb,1=知己知彼
vjwv,1=至今为止
vjwz,1=正襟危坐
vjxu,1=折节下士
vjyb,1=转基因
vjzi,1=捉奸在床
vkby,1=中看不中用
vkju,1=张口结舌
vklk,1=逐客令
vknt,1=众口难调
vkui,1=这可是
vkuj,1=众口铄金
vkvg,1=准考证
vkwu,1=真可谓是
vkww,1=重口味
vkxi,1=只可惜
vkyc,1=众口一词
vkyh,1=只可意会
vkyi,1=只可意会，不可言传
vkyj,1=睁开眼睛
vkyr,1=中科院
vlbh,1=珠联璧合
vlbx,1=争论不休
vldu,1=竹篮打水
vldv,1=中流砥柱
vlfk,1=振聋发聩
vlgy,1=重力感应
vlhu,1=纸老虎
vljz,1=株连九族
vlmg,1=朝令暮改
vlmx,1=斩落马下
vlmy,1=至理名言
vlpb,1=战利品
vlps,1=支离破碎
vltj,1=崭露头角
vltm,1=这两天
vlvm,1=皱了皱眉
vlvq,1=转来转去
vlvr,1=周六周日
vlvt,1=皱了皱眉头
vlvy,1=逐鹿中原
vlwm,1=指鹿为马
vlxg,1=朝令夕改
vlyq,1=转了一圈
vlyx,1=钟灵毓秀
vlzy,1=装聋作哑
vmbf,1=这么笨
vmbt,1=捉摸不透
vmbw,1=执迷不悟
vmch,1=捉迷藏
vmda,1=这么大
